534,4
535,2
536,3
537,3
538,4
539,3
540,4
541,4
542,5
543,1
544,2
545,2
546,3
547,2
548,3
549,3
550,4
551,2
552,3
553,3
554,4
555,3
556,4
557,4
558,5
559,2
560,3
561,3
562,4
563,3
564,4
565,4
566,5
567,3
568,4
569,4
570,5
571,4
572,5
573,5
574,6
575,1
576,2
577,2
578,3
579,2
580,3
581,3
582,4
583,2
584,3
585,3
586,4
587,3
588,4
589,4
590,5
591,2
592,3
593,3
594,4
595,3
596,4
597,4
598,5
599,3
600,4
601,4
602,5
603,4
604,5
605,5
606,6
607,2
608,3
609,3
610,4
611,3
612,4
613,4
614,5
615,3
616,4
617,4
618,5
619,4
620,5
621,5
622,6
623,3
624,4
625,4
626,5
627,4
628,5
629,5
630,6
631,4
632,5
633,5
634,6
635,5
636,6
637,6
638,7
639,1
640,2
641,2
642,3
643,2
644,3
645,3
646,4
647,2
648,3
649,3
650,4
651,3
652,4
653,4
654,5
655,2
656,3
657,3
658,4
659,3
660,4
661,4
662,5
663,3
664,4
665,4
666,5
667,4
668,5
669,5
670,6
671,2
672,3
673,3
674,4
675,3
676,4
677,4
678,5
679,3
680,4
681,4
682,5
683,4
684,5
685,5
686,6
687,3
688,4
689,4
690,5
691,4
692,5
693,5
694,6
695,4
696,5
697,5
698,6
699,5
700,6
701,6
702,7
703,2
704,3
705,3
706,4
707,3
708,4
709,4
710,5
711,3
712,4
713,4
714,5
715,4
716,5
717,5
718,6
719,3
720,4
721,4
722,5
723,4
724,5
725,5
726,6
727,4
728,5
729,5
730,6
731,5
732,6
733,6
734,7
735,3
736,4
737,4
738,5
739,4
740,5
741,5
742,6
743,4
744,5
745,5
746,6
747,5
748,6
749,6
750,7
751,4
752,5
753,5
754,6
755,5
756,6
757,6
758,7
759,5
760,6
761,6
762,7
763,6
764,7
765,7
766,8
767,1
768,2
769,2
770,3
771,2
772,3
773,3
774,4
775,2
776,3
777,3
778,4
779,3
780,4
781,4
782,5
783,2
784,3
785,3
786,4
787,3
788,4
789,4
790,5
791,3
792,4
793,4
794,5
795,4
796,5
797,5
798,6
799,2
800,3
801,3
802,4
803,3
804,4
805,4
806,5
807,3
808,4
809,4
810,5
811,4
812,5
813,5
814,6
815,3
816,4
817,4
818,5
819,4
820,5
821,5
822,6
823,4
824,5
825,5
826,6
827,5
828,6
829,6
830,7
831,2
832,3
833,3
834,4
835,3
836,4
837,4
838,5
839,3
840,4
841,4
842,5
843,4
844,5
845,5
846,6
847,3
848,4
849,4
850,5
851,4
852,5
853,5
854,6
855,4
856,5
857,5
858,6
859,5
860,6
861,6
862,7
863,3
864,4
865,4
866,5
867,4
868,5
869,5
870,6
871,4
872,5
873,5
874,6
875,5
876,6
877,6
878,7
879,4
880,5
881,5
882,6
883,5
884,6
885,6
886,7
887,5
888,6
889,6
890,7
891,6
892,7
893,7
894,8
895,2
896,3
897,3
898,4
899,3
900,4
901,4
902,5
903,3
904,4
905,4
906,5
907,4
908,5
909,5
910,6
911,3
912,4
913,4
914,5
915,4
916,5
917,5
918,6
919,4
920,5
921,5
922,6
923,5
924,6
925,6
926,7
927,3
928,4
929,4
930,5
931,4
932,5
933,5
934,6
935,4
936,5
937,5
938,6
939,5
940,6
941,6
942,7
943,4
944,5
945,5
946,6
947,5
948,6
949,6
950,7
951,5
952,6
953,6
954,7
955,6
956,7
957,7
958,8
959,3
960,4
961,4
962,5
963,4
964,5
965,5
966,6
967,4
968,5
969,5
970,6
971,5
972,6
973,6
974,7
975,4
976,5
977,5
978,6
979,5
980,6
981,6
982,7
983,5
984,6
985,6
986,7
987,6
988,7
989,7
990,8
991,4
992,5
993,5
994,6
995,5
996,6
997,6
998,7
999,5
1000,6
1001,6
1002,7
1003,6
1004,7
1005,7
1006,8
1007,5
1008,6
1009,6
1010,7
1011,6
1012,7
1013,7
1014,8
1015,6
1016,7
1017,7
1018,8
1019,7
1020,8
1021,8
1022,9
