567,6
568,3
569,4
570,5
571,5
572,6
573,7
574,4
575,5
576,6
577,6
578,7
579,4
580,5
581,4
582,5
583,6
584,5
585,5
586,7
587,5
588,7
589,4
590,5
591,7
592,6
593,7
594,8
595,4
596,5
597,5
598,6
599,6
600,6
601,5
602,6
603,6
604,8
605,6
606,6
607,8
608,4
609,5
610,6
611,7
612,5
613,6
614,7
615,7
616,6
617,6
618,6
619,8
620,8
621,9
622,8
623,9
624,5
625,6
626,7
627,5
628,5
629,6
630,5
631,7
632,4
633,6
634,6
635,8
636,6
637,7
638,7
639,8
640,7
641,7
642,8
643,7
644,7
645,7
646,9
647,5
648,7
649,6
650,9
651,9
652,6
653,6
654,6
655,7
656,7
657,8
658,6
659,6
660,6
661,8
662,8
663,8
664,8
665,7
666,8
667,9
668,5
669,7
670,7
671,6
672,7
673,8
674,9
675,9
676,9
677,7
678,8
679,8
680,10
681,9
682,9
683,9
684,9
685,11
686,6
687,4
688,7
689,6
690,7
691,5
692,6
693,6
694,7
695,8
696,6
697,7
698,6
699,6
700,8
701,5
702,6
703,8
704,8
705,7
706,7
707,7
708,8
709,5
710,6
711,5
712,7
713,8
714,6
715,6
716,7
717,8
718,8
719,5
720,6
721,6
722,9
723,7
724,8
725,8
726,9
727,10
728,6
729,8
730,6
731,8
732,8
733,8
734,9
735,6
736,7
737,8
738,9
739,10
740,6
741,5
742,7
743,6
744,6
745,6
746,7
747,6
748,7
749,7
750,8
751,6
752,8
753,7
754,7
755,8
756,9
757,8
758,7
759,8
760,9
761,7
762,9
763,8
764,9
765,7
766,9
767,8
768,8
769,9
770,7
771,8
772,9
773,9
774,10
775,9
776,6
777,8
778,7
779,8
780,8
781,6
782,9
783,8
784,10
785,10
786,8
787,8
788,9
789,10
790,8
791,9
792,9
793,11
794,8
795,9
796,9
797,8
798,9
799,10
800,10
801,12
802,5
803,5
804,6
805,6
806,7
807,7
808,5
809,5
810,6
811,6
812,7
813,6
814,8
815,8
816,9
817,5
818,7
819,7
820,7
821,7
822,7
823,7
824,7
825,5
826,7
827,6
828,8
829,7
830,9
831,7
832,8
833,8
834,9
835,6
836,7
837,6
838,7
839,6
840,6
841,6
842,8
843,8
844,5
845,7
846,8
847,7
848,7
849,7
850,8
851,7
852,8
853,8
854,9
855,9
856,9
857,10
858,5
859,5
860,5
861,7
862,5
863,6
864,7
865,8
866,7
867,9
868,7
869,6
870,7
871,8
872,9
873,9
874,7
875,6
876,7
877,8
878,8
879,8
880,7
881,8
882,7
883,9
884,8
885,9
886,8
887,9
888,10
889,11
890,6
891,7
892,7
893,9
894,7
895,9
896,9
897,6
898,8
899,9
900,8
901,8
902,8
903,9
904,9
905,11
906,7
907,7
908,9
909,9
910,11
911,8
912,8
913,10
914,9
915,11
916,11
917,5
918,6
919,6
920,7
921,7
922,7
923,7
924,8
925,6
926,7
927,8
928,7
929,8
930,5
931,7
932,7
933,7
934,7
935,7
936,8
937,9
938,7
939,7
940,9
941,9
942,6
943,8
944,6
945,7
946,8
947,8
948,10
949,6
950,8
951,8
952,9
953,8
954,8
955,8
956,9
957,10
958,10
959,8
960,7
961,8
962,8
963,10
964,8
965,9
966,9
967,10
968,8
969,10
970,10
971,8
972,10
973,10
974,5
975,7
976,7
977,7
978,8
979,7
980,8
981,9
982,9
983,7
984,8
985,9
986,9
987,8
988,7
989,9
990,8
991,7
992,9
993,10
994,7
995,8
996,9
997,9
998,10
999,9
1000,11
